fpr,tpr,threshold
0.24169530355097366,0.8108108108108109,0.35699515734817006
0.24169530355097366,0.812972972972973,0.3549280011777012
0.24398625429553264,0.812972972972973,0.35447615611950045
0.24398625429553264,0.8151351351351351,0.35332530576527804
0.24513172966781213,0.8151351351351351,0.35306047433783666
0.24513172966781213,0.8162162162162162,0.3527151355436204
0.24627720504009165,0.8162162162162162,0.35234987819130165
0.24627720504009165,0.8183783783783783,0.3520425341710502
0.24856815578465064,0.8183783783783783,0.3518359393753712
0.24856815578465064,0.8194594594594594,0.35052128245065184
0.24971363115693013,0.8194594594594594,0.3491725371280311
0.24971363115693013,0.8205405405405405,0.34883048332380573
0.2508591065292096,0.8205405405405405,0.3481448331399791
0.2508591065292096,0.8291891891891892,0.34380252213831136
0.2520045819014891,0.8291891891891892,0.34233965820411183
0.2520045819014891,0.8313513513513513,0.3404655138070496
0.2542955326460481,0.8313513513513513,0.33862358231678596
0.2542955326460481,0.8324324324324325,0.33712930435646093
0.2554410080183276,0.8324324324324325,0.3348168730081121
0.2554410080183276,0.8345945945945946,0.3341415663902352
0.2565864833906071,0.8345945945945946,0.33362177944905885
0.2565864833906071,0.8356756756756757,0.3330875502056297
0.2611683848797251,0.8356756756756757,0.3321974706664365
0.2611683848797251,0.8367567567567568,0.3321088416433246
0.2634593356242841,0.8367567567567568,0.3302421336233775
0.2634593356242841,0.8378378378378378,0.3301185380737595
0.2646048109965636,0.8378378378378378,0.3298308984032478
0.2646048109965636,0.8389189189189189,0.329646042167918
0.26689576174112256,0.8389189189189189,0.32914237336624574
0.26689576174112256,0.84,0.32875068131385626
0.26918671248568155,0.84,0.32655431320843287
0.26918671248568155,0.8443243243243244,0.3221657211388415
0.27262313860252,0.8443243243243244,0.3208815190712941
0.27262313860252,0.8518918918918919,0.3167371019760126
0.27376861397479957,0.8518918918918919,0.3155129644634149
0.27376861397479957,0.8529729729729729,0.31495603549809026
0.27605956471935855,0.8529729729729729,0.314471988817439
0.27605956471935855,0.8551351351351352,0.3144159386007954
0.27720504009163804,0.8551351351351352,0.3132473729631252
0.27720504009163804,0.8572972972972973,0.311920003848817
0.284077892325315,0.8572972972972973,0.30580481701890533
0.284077892325315,0.8583783783783784,0.30411148682798866
